Rank,NodeID,Score,Status
861,381,0.000216678,Suspicious
862,380,0.000216678,Suspicious
863,1446,0.000216318,Suspicious
864,1505,0.000215424,Suspicious
865,355,0.00021535,Suspicious
866,1332,0.000214712,Suspicious
867,1796,0.000214618,Suspicious
868,67,0.000214513,Suspicious
869,1525,0.000214381,Suspicious
870,321,0.000214322,Suspicious
871,317,0.00021421,Suspicious
872,392,0.000213466,Suspicious
873,390,0.000212926,Suspicious
874,365,0.000212484,Suspicious
875,362,0.000212484,Suspicious
876,141,0.000211124,Suspicious
877,262,0.000211079,Suspicious
878,385,0.000210603,Suspicious
879,289,0.000210098,Suspicious
880,118,0.000210032,Suspicious
881,1300,0.000209743,Suspicious
882,1683,0.000209701,Suspicious
883,167,0.000208831,Suspicious
884,550,0.000208269,Suspicious
885,447,0.000208269,Suspicious
886,443,0.000208269,Suspicious
887,386,0.000208269,Suspicious
888,379,0.000208269,Suspicious
889,377,0.000208269,Suspicious
890,372,0.000208269,Suspicious
891,360,0.000208269,Suspicious
892,358,0.000208269,Suspicious
893,357,0.000208269,Suspicious
894,356,0.000208269,Suspicious
895,354,0.000208269,Suspicious
896,352,0.000208269,Suspicious
897,350,0.000208269,Suspicious
898,349,0.000208269,Suspicious
899,168,0.000208139,Suspicious
900,202,0.000207949,Suspicious
901,1526,0.000207877,Suspicious
902,1469,0.000207835,Suspicious
903,1471,0.000207685,Suspicious
904,176,0.000207568,Suspicious
905,181,0.000207158,Suspicious
906,294,0.000206437,Suspicious
907,887,0.000206271,Suspicious
908,1613,0.000205762,Suspicious
909,1748,0.000205658,Suspicious
910,1622,0.000205591,Suspicious
911,116,0.000205434,Suspicious
912,1680,0.000205073,Suspicious
913,115,0.000204679,Suspicious
914,187,0.000204455,Suspicious
915,1001,0.000204413,Suspicious
916,1733,0.000203654,Suspicious
917,1611,0.000203177,Suspicious
918,1698,0.000202719,Suspicious
919,1721,0.000201568,Suspicious
920,1689,0.000200914,Suspicious
921,180,0.00020057,Suspicious
922,162,0.000200185,Suspicious
923,1012,0.000199729,Suspicious
924,151,0.000199286,Suspicious
925,1583,0.000198268,Suspicious
926,1781,0.000198203,Suspicious
927,161,0.000197566,Suspicious
928,1672,0.000197087,Suspicious
929,1764,0.000197001,Suspicious
930,246,0.000196188,Suspicious
931,1669,0.000195561,Suspicious
932,130,0.000195251,Suspicious
933,195,0.000194723,Suspicious
934,968,0.00019455,Suspicious
935,1504,0.000194368,Suspicious
936,88,0.000193448,Suspicious
937,1368,0.000193297,Suspicious
938,1428,0.000192931,Suspicious
939,83,0.000192859,Suspicious
940,1610,0.000192659,Suspicious
941,82,0.000192466,Suspicious
942,1706,0.000192264,Suspicious
943,286,0.000192008,Suspicious
944,182,0.000192008,Suspicious
945,1737,0.000191954,Suspicious
946,121,0.000191249,Suspicious
947,113,0.000191084,Suspicious
948,1751,0.000190525,Suspicious
949,126,0.00019045,Suspicious
950,1596,0.000189815,Suspicious
951,1846,0.000189552,Suspicious
952,196,0.000189505,Suspicious
953,1765,0.000188515,Suspicious
954,1749,0.000188334,Suspicious
955,163,0.000187723,Suspicious
956,165,0.000187694,Suspicious
957,150,0.000187662,Suspicious
958,134,0.000187653,Suspicious
959,95,0.000185939,Suspicious
960,1604,0.000185022,Suspicious
961,1667,0.00018476,Suspicious
962,247,0.000184438,Suspicious
963,41,0.000183297,Suspicious
964,105,0.000183259,Suspicious
965,1814,0.00018315,Suspicious
966,222,0.000183143,Suspicious
967,54,0.000182147,Suspicious
968,1482,0.000182107,Suspicious
969,1567,0.000181954,Suspicious
970,1815,0.000181433,Suspicious
971,1662,0.000181409,Suspicious
972,1735,0.000181332,Suspicious
973,117,0.000181174,Suspicious
974,1708,0.000181029,Suspicious
975,159,0.000180978,Suspicious
976,240,0.000180819,Suspicious
977,1647,0.000180476,Suspicious
978,212,0.000180178,Suspicious
979,1366,0.000179787,Suspicious
980,245,0.000179669,Suspicious
981,235,0.000179546,Suspicious
982,1612,0.000178519,Suspicious
983,206,0.000178321,Suspicious
984,1774,0.000176878,Suspicious
985,1655,0.000176824,Suspicious
986,109,0.000175416,Suspicious
987,1589,0.000175101,Suspicious
988,1114,0.000174803,Suspicious
989,178,0.000174544,Suspicious
990,1758,0.000174391,Suspicious
991,1665,0.000174333,Suspicious
992,1753,0.000173401,Suspicious
993,1782,0.000173215,Suspicious
994,101,0.000173018,Suspicious
995,255,0.00017292,Suspicious
996,241,0.00017292,Suspicious
997,198,0.00017292,Suspicious
998,1615,0.000172848,Suspicious
999,201,0.000172511,Suspicious
1000,110,0.000172511,Suspicious
1001,905,0.000172437,Suspicious
1002,1128,0.000172389,Suspicious
1003,132,0.000172345,Suspicious
1004,92,0.000172156,Suspicious
1005,1754,0.000172004,Suspicious
1006,1674,0.000171839,Suspicious
1007,1496,0.000171633,Suspicious
1008,133,0.000171608,Suspicious
1009,1541,0.000171487,Suspicious
1010,1559,0.000170973,Suspicious
1011,123,0.000170906,Suspicious
1012,1633,0.0001708,Suspicious
1013,1836,0.000170105,Suspicious
1014,3723,0.000170048,Suspicious
1015,1425,0.000169733,Suspicious
1016,156,0.000169225,Suspicious
1017,98,0.00016841,Suspicious
1018,104,0.000168205,Suspicious
1019,1210,0.000168043,Suspicious
1020,1682,0.000167537,Suspicious
1021,1436,0.000167288,Suspicious
1022,1732,0.000166715,Suspicious
1023,89,0.000166409,Suspicious
1024,3434,0.000166397,Suspicious
1025,93,0.000166305,Suspicious
1026,128,0.000166216,Suspicious
1027,56,0.000166174,Suspicious
1028,1668,0.000166171,Suspicious
1029,94,0.000166103,Suspicious
1030,1772,0.000165068,Suspicious
1031,1593,0.000163939,Suspicious
1032,1459,0.000163774,Suspicious
1033,1475,0.000163673,Suspicious
1034,87,0.00016361,Suspicious
1035,1784,0.000163394,Suspicious
1036,1086,0.000163352,Suspicious
1037,127,0.000163112,Suspicious
1038,1728,0.000161443,Suspicious
1039,106,0.000161209,Suspicious
1040,146,0.00016075,Suspicious
1041,1802,0.000160735,Suspicious
1042,1502,0.000160168,Suspicious
1043,221,0.000159872,Suspicious
1044,279,0.000159817,Suspicious
1045,80,0.000159633,Suspicious
1046,1515,0.000159091,Suspicious
1047,1529,0.000158961,Suspicious
1048,190,0.000158886,Suspicious
1049,108,0.000158685,Suspicious
1050,1890,0.000158617,Suspicious
1051,73,0.000158265,Suspicious
1052,191,0.000158101,Suspicious
1053,1637,0.000157883,Suspicious
1054,135,0.00015775,Suspicious
1055,1712,0.000157406,Suspicious
1056,208,0.000157216,Suspicious
1057,1681,0.000157212,Suspicious
1058,1464,0.000157046,Suspicious
1059,72,0.000156437,Suspicious
1060,53,0.000156232,Suspicious
1061,99,0.000156217,Suspicious
1062,85,0.000156161,Suspicious
1063,20,0.000155649,Suspicious
1064,44,0.000154424,Suspicious
1065,1822,0.000154395,Suspicious
1066,1540,0.00015416,Suspicious
1067,1718,0.000153897,Suspicious
1068,100,0.000153831,Suspicious
1069,69,0.000153731,Suspicious
1070,1548,0.000153352,Suspicious
1071,3861,0.000152875,Suspicious
1072,1590,0.000152454,Suspicious
1073,40,0.000152181,Suspicious
1074,26,0.000151751,Suspicious
1075,1650,0.000151636,Suspicious
1076,336,0.0001516,Suspicious
1077,250,0.00015144,Suspicious
1078,1779,0.000151338,Suspicious
1079,1643,0.000151267,Suspicious
1080,1479,0.000151112,Suspicious
1081,91,0.000151104,Suspicious
1082,1507,0.000151033,Suspicious
1083,1631,0.000150567,Suspicious
1084,51,0.00015028,Suspicious
1085,1838,0.00015005,Suspicious
1086,164,0.000149691,Suspicious
1087,48,0.000149661,Suspicious
1088,1702,0.000149159,Suspicious
1089,57,0.000149073,Suspicious
1090,29,0.000149059,Suspicious
1091,1603,0.000148992,Suspicious
1092,976,0.000148516,Suspicious
1093,103,0.000148398,Suspicious
1094,1685,0.000148272,Suspicious
1095,1704,0.00014822,Suspicious
1096,220,0.000148125,Suspicious
1097,131,0.000148021,Suspicious
1098,102,0.000148021,Suspicious
1099,183,0.000148003,Suspicious
1100,152,0.000147468,Suspicious
1101,78,0.000147468,Suspicious
1102,129,0.00014724,Suspicious
1103,1537,0.000146514,Suspicious
1104,65,0.000146498,Suspicious
1105,139,0.000146296,Suspicious
1106,1666,0.000146126,Suspicious
1107,25,0.000146024,Suspicious
1108,288,0.000146002,Suspicious
1109,1576,0.000144898,Suspicious
1110,2649,0.000144757,Suspicious
1111,885,0.000144724,Suspicious
1112,31,0.00014461,Suspicious
1113,3437,0.000144412,Suspicious
1114,316,0.000144287,Suspicious
1115,19,0.000144287,Suspicious
1116,79,0.000143915,Suspicious
1117,138,0.000143503,Suspicious
1118,112,0.000143503,Suspicious
1119,66,0.000142993,Suspicious
1120,28,0.000142923,Suspicious
1121,125,0.000142458,Suspicious
1122,75,0.000141972,Suspicious
1123,267,0.000141901,Suspicious
1124,228,0.000141901,Suspicious
1125,155,0.000141901,Suspicious
1126,124,0.000141901,Suspicious
1127,61,0.000141901,Suspicious
1128,9,0.000141901,Suspicious
1129,1557,0.000141721,Suspicious
1130,38,0.000140771,Suspicious
1131,22,0.000140771,Suspicious
1132,21,0.000140753,Suspicious
1133,59,0.000140607,Suspicious
1134,3487,0.000139987,Suspicious
1135,3454,0.000139987,Suspicious
1136,1551,0.00013998,Suspicious
1137,96,0.000139875,Suspicious
1138,1598,0.000139571,Suspicious
1139,1169,0.000139096,Suspicious
1140,62,0.00013887,Suspicious
1141,1608,0.00013881,Suspicious
1142,55,0.000138753,Suspicious
1143,39,0.000138582,Suspicious
1144,1431,0.000138452,Suspicious
1145,1600,0.000138438,Suspicious
1146,1771,0.00013819,Suspicious
1147,1444,0.000138169,Suspicious
1148,77,0.000138059,Suspicious
1149,1555,0.000137991,Suspicious
1150,1554,0.000137231,Suspicious
1151,1896,0.000137186,Suspicious
1152,1601,0.000137121,Suspicious
1153,30,0.000136936,Suspicious
1154,207,0.00013679,Suspicious
1155,63,0.00013679,Suspicious
1156,60,0.00013679,Suspicious
1157,1495,0.000136721,Suspicious
1158,76,0.000136652,Suspicious
1159,1462,0.000135784,Suspicious
1160,1887,0.00013571,Suspicious
1161,1617,0.000135356,Suspicious
1162,1619,0.000135041,Suspicious
1163,1595,0.000135016,Suspicious
1164,335,0.000134743,Suspicious
1165,305,0.000134743,Suspicious
1166,292,0.000134743,Suspicious
1167,287,0.000134743,Suspicious
1168,244,0.000134743,Suspicious
1169,234,0.000134743,Suspicious
1170,233,0.000134743,Suspicious
1171,216,0.000134743,Suspicious
1172,215,0.000134743,Suspicious
1173,210,0.000134743,Suspicious
1174,209,0.000134743,Suspicious
1175,166,0.000134743,Suspicious
1176,160,0.000134743,Suspicious
1177,154,0.000134743,Suspicious
1178,153,0.000134743,Suspicious
1179,145,0.000134743,Suspicious
1180,120,0.000134743,Suspicious
1181,114,0.000134743,Suspicious
1182,97,0.000134743,Suspicious
1183,90,0.000134743,Suspicious
1184,86,0.000134743,Suspicious
1185,81,0.000134743,Suspicious
1186,74,0.000134743,Suspicious
1187,71,0.000134743,Suspicious
1188,70,0.000134743,Suspicious
1189,68,0.000134743,Suspicious
1190,64,0.000134743,Suspicious
1191,58,0.000134743,Suspicious
1192,52,0.000134743,Suspicious
1193,50,0.000134743,Suspicious
1194,49,0.000134743,Suspicious
1195,47,0.000134743,Suspicious
1196,46,0.000134743,Suspicious
1197,45,0.000134743,Suspicious
1198,43,0.000134743,Suspicious
1199,37,0.000134743,Suspicious
1200,36,0.000134743,Suspicious
1201,35,0.000134743,Suspicious
1202,34,0.000134743,Suspicious
1203,33,0.000134743,Suspicious
1204,32,0.000134743,Suspicious
1205,27,0.000134743,Suspicious
1206,24,0.000134743,Suspicious
1207,23,0.000134743,Suspicious
1208,18,0.000134743,Suspicious
1209,17,0.000134743,Suspicious
1210,16,0.000134743,Suspicious
1211,15,0.000134743,Suspicious
1212,14,0.000134743,Suspicious
1213,13,0.000134743,Suspicious
1214,12,0.000134743,Suspicious
1215,11,0.000134743,Suspicious
1216,10,0.000134743,Suspicious
1217,8,0.000134743,Suspicious
1218,7,0.000134743,Suspicious
1219,6,0.000134743,Suspicious
1220,5,0.000134743,Suspicious
1221,4,0.000134743,Suspicious
1222,3,0.000134743,Suspicious
1223,2,0.000134743,Suspicious
1224,1,0.000134743,Suspicious
1225,1570,0.00013431,Suspicious
1226,1696,0.000133636,Suspicious
1227,1722,0.000133438,Suspicious
1228,1499,0.000132187,Suspicious
1229,1658,0.000131869,Suspicious
1230,1762,0.000131835,Suspicious
1231,1531,0.00013173,Suspicious
1232,1429,0.000131456,Suspicious
1233,1747,0.000130954,Suspicious
1234,1095,0.000130344,Suspicious
1235,1355,0.000129941,Suspicious
1236,1642,0.000129737,Suspicious
1237,1639,0.000129674,Suspicious
1238,1739,0.000129383,Suspicious
1239,1011,0.000129345,Suspicious
1240,1609,0.000129322,Suspicious
1241,1448,0.000129071,Suspicious
1242,1629,0.000129002,Suspicious
1243,1334,0.000127876,Suspicious
1244,1652,0.000127435,Suspicious
1245,1371,0.000126915,Suspicious
1246,1649,0.000126103,Suspicious
1247,1623,0.000126083,Suspicious
1248,1587,0.000125955,Suspicious
1249,1635,0.000125946,Suspicious
1250,1602,0.000124913,Suspicious
1251,1585,0.000124804,Suspicious
1252,1500,0.000124431,Suspicious
1253,4011,0.000124384,Suspicious
1254,1226,0.000124317,Suspicious
1255,1597,0.000124026,Suspicious
1256,1817,0.000123295,Suspicious
1257,1644,0.000123092,Suspicious
1258,1352,0.000122926,Suspicious
1259,1488,0.000122904,Suspicious
1260,1511,0.000122064,Suspicious
1261,1578,0.000121839,Suspicious
1262,1676,0.000121415,Suspicious
1263,930,0.000120937,Suspicious
1264,1277,0.000120764,Suspicious
1265,1494,0.000120284,Suspicious
1266,1659,0.000119919,Suspicious
1267,1832,0.000119761,Suspicious
1268,1780,0.000119432,Suspicious
1269,1678,0.000119365,Suspicious
1270,1653,0.000118823,Suspicious
1271,1142,0.000118772,Suspicious
1272,1397,0.000118358,Suspicious
1273,1522,0.000117699,Suspicious
1274,1516,0.000117656,Suspicious
1275,1109,0.000117505,Suspicious
1276,1420,0.000117441,Suspicious
1277,1648,0.000117236,Suspicious
1278,1235,0.000116867,Suspicious
1279,1322,0.000116014,Suspicious
1280,1726,0.000115893,Suspicious
1281,1399,0.000115878,Suspicious
1282,1632,0.000115862,Suspicious
1283,1373,0.000115772,Suspicious
1284,1453,0.000115431,Suspicious
1285,1390,0.000115415,Suspicious
1286,1283,0.000115293,Suspicious
1287,1304,0.000114972,Suspicious
1288,1646,0.000114887,Suspicious
1289,1568,0.000114683,Suspicious
1290,1369,0.000114566,Suspicious
1291,1605,0.000114165,Suspicious
1292,1294,0.000113918,Suspicious
1293,1447,0.000113248,Suspicious
1294,1713,0.000113048,Suspicious
1295,1377,0.000112768,Suspicious
1296,1656,0.000112566,Suspicious
1297,1575,0.000111817,Suspicious
1298,1273,0.000111769,Suspicious
1299,1509,0.000111372,Suspicious
1300,1422,0.00011136,Suspicious
1301,1684,0.000111357,Suspicious
1302,1492,0.000111289,Suspicious
1303,1391,0.000110355,Suspicious
1304,1588,0.000109662,Suspicious
1305,1528,0.000109028,Suspicious
1306,1385,0.000108802,Suspicious
1307,1189,0.000108514,Suspicious
1308,1393,0.000108503,Suspicious
1309,1367,0.000107962,Suspicious
1310,1638,0.000107919,Suspicious
1311,1563,0.000107878,Suspicious
1312,1345,0.000107655,Suspicious
1313,1348,0.000106663,Suspicious
1314,1343,0.000106415,Suspicious
1315,1259,0.00010627,Suspicious
1316,1533,0.000106186,Suspicious
1317,1734,0.00010553,Suspicious
1318,1654,0.000105269,Suspicious
1319,1731,0.000104389,Suspicious
1320,1467,0.000104295,Suspicious
1321,1275,0.000103971,Suspicious
1322,1421,0.000103525,Suspicious
1323,1423,0.000103237,Suspicious
1324,3263,0.000103131,Suspicious
1325,1520,0.000102603,Suspicious
1326,3989,0.000102584,Suspicious
1327,1254,0.000102451,Suspicious
1328,1268,0.000102227,Suspicious
1329,1614,0.000101575,Suspicious
1330,1547,0.000101377,Suspicious
1331,3980,0.000101103,Suspicious
1332,1433,0.000101092,Suspicious
1333,1376,0.000101021,Suspicious
1334,1562,0.000100971,Suspicious
1335,1486,0.000100826,Suspicious
1336,1360,0.000100753,Suspicious
1337,1396,0.000100487,Suspicious
1338,1582,0.000100206,Suspicious
1339,1478,9.95097e-05,Safe
1340,1409,9.92816e-05,Safe
1341,1192,9.91732e-05,Safe
1342,1760,9.90607e-05,Safe
1343,1723,9.87821e-05,Safe
1344,1490,9.86452e-05,Safe
1345,1561,9.86435e-05,Safe
1346,1307,9.85658e-05,Safe
1347,1197,9.83106e-05,Safe
1348,1415,9.82261e-05,Safe
1349,1426,9.81922e-05,Safe
1350,1324,9.81739e-05,Safe
1351,1454,9.80061e-05,Safe
1352,1456,9.75632e-05,Safe
1353,1626,9.69715e-05,Safe
1354,1580,9.68715e-05,Safe
1355,1503,9.67102e-05,Safe
1356,1110,9.64687e-05,Safe
1357,915,9.63978e-05,Safe
1358,1769,9.61115e-05,Safe
1359,1231,9.56583e-05,Safe
1360,1592,9.56582e-05,Safe
1361,1854,9.54779e-05,Safe
1362,1183,9.54176e-05,Safe
1363,1204,9.52874e-05,Safe
1364,1387,9.50306e-05,Safe
1365,1523,9.49857e-05,Safe
1366,1571,9.43877e-05,Safe
1367,1711,9.42336e-05,Safe
1368,1052,9.42318e-05,Safe
1369,1564,9.41615e-05,Safe
1370,1224,9.4146e-05,Safe
1371,1104,9.34854e-05,Safe
1372,1236,9.34074e-05,Safe
1373,1664,9.31628e-05,Safe
1374,1553,9.3104e-05,Safe
1375,1483,9.30232e-05,Safe
1376,1403,9.27629e-05,Safe
1377,1518,9.27355e-05,Safe
1378,1491,9.25319e-05,Safe
1379,1148,9.18995e-05,Safe
1380,1641,9.18921e-05,Safe
1381,1432,9.18711e-05,Safe
1382,1599,9.17061e-05,Safe
1383,1805,9.13228e-05,Safe
1384,1586,9.12693e-05,Safe
1385,1470,9.12238e-05,Safe
1386,1465,9.08413e-05,Safe
1387,1331,9.08329e-05,Safe
1388,1410,9.06903e-05,Safe
1389,1594,9.0502e-05,Safe
1390,1566,8.96796e-05,Safe
1391,1310,8.95896e-05,Safe
1392,1317,8.91589e-05,Safe
1393,1347,8.88917e-05,Safe
1394,1311,8.83858e-05,Safe
1395,1480,8.81486e-05,Safe
1396,1329,8.80986e-05,Safe
1397,1413,8.79872e-05,Safe
1398,1258,8.79441e-05,Safe
1399,1282,8.74817e-05,Safe
1400,1406,8.74196e-05,Safe
1401,1513,8.73891e-05,Safe
1402,1535,8.73488e-05,Safe
1403,1171,8.73205e-05,Safe
1404,1508,8.7238e-05,Safe
1405,1776,8.7089e-05,Safe
1406,917,8.6714e-05,Safe
1407,1530,8.65567e-05,Safe
1408,1416,8.63479e-05,Safe
1409,1382,8.61516e-05,Safe
1410,1468,8.61418e-05,Safe
1411,1552,8.58634e-05,Safe
1412,1060,8.57691e-05,Safe
1413,1493,8.57342e-05,Safe
1414,1325,8.56025e-05,Safe
1415,1378,8.55138e-05,Safe
1416,1238,8.54332e-05,Safe
1417,948,8.47943e-05,Safe
1418,1308,8.45685e-05,Safe
1419,1404,8.45262e-05,Safe
1420,1412,8.43818e-05,Safe
1421,1855,8.43809e-05,Safe
1422,1173,8.40696e-05,Safe
1423,1550,8.3879e-05,Safe
1424,1260,8.38367e-05,Safe
1425,1544,8.37536e-05,Safe
1426,1328,8.3557e-05,Safe
1427,1539,8.32978e-05,Safe
1428,1314,8.31394e-05,Safe
1429,1261,8.30961e-05,Safe
1430,1442,8.28545e-05,Safe
1431,1202,8.28093e-05,Safe
1432,1821,8.27647e-05,Safe
1433,1215,8.27644e-05,Safe
1434,1497,8.25068e-05,Safe
1435,1452,8.22575e-05,Safe
1436,1208,8.21957e-05,Safe
1437,1303,8.17408e-05,Safe
1438,1253,8.16456e-05,Safe
1439,1670,8.16266e-05,Safe
1440,1306,8.14628e-05,Safe
1441,1035,8.13838e-05,Safe
1442,1361,8.13247e-05,Safe
1443,1228,8.11012e-05,Safe
1444,1177,8.09933e-05,Safe
1445,1445,8.08458e-05,Safe
1446,1337,8.06397e-05,Safe
1447,1138,8.04881e-05,Safe
1448,1441,8.03554e-05,Safe
1449,1506,8.0014e-05,Safe
1450,1067,7.98353e-05,Safe
1451,1073,7.95828e-05,Safe
1452,1298,7.94584e-05,Safe
1453,1218,7.92845e-05,Safe
1454,1299,7.92549e-05,Safe
1455,1438,7.91876e-05,Safe
1456,962,7.87959e-05,Safe
1457,1700,7.85419e-05,Safe
1458,1330,7.84444e-05,Safe
1459,1370,7.83944e-05,Safe
1460,1407,7.8242e-05,Safe
1461,1333,7.77174e-05,Safe
1462,1856,7.74642e-05,Safe
1463,1538,7.72199e-05,Safe
1464,1449,7.68699e-05,Safe
1465,1199,7.65288e-05,Safe
1466,1534,7.65282e-05,Safe
1467,1227,7.6257e-05,Safe
1468,1618,7.61501e-05,Safe
1469,1256,7.60562e-05,Safe
1470,1710,7.59082e-05,Safe
1471,1344,7.55715e-05,Safe
1472,1379,7.44921e-05,Safe
1473,1296,7.44621e-05,Safe
1474,1341,7.43598e-05,Safe
1475,1437,7.39997e-05,Safe
1476,874,7.38908e-05,Safe
1477,1327,7.37637e-05,Safe
1478,1225,7.37009e-05,Safe
1479,1542,7.35821e-05,Safe
1480,1501,7.35264e-05,Safe
1481,1384,7.34273e-05,Safe
1482,1032,7.3374e-05,Safe
1483,1250,7.30426e-05,Safe
1484,1546,7.30361e-05,Safe
1485,1359,7.28762e-05,Safe
1486,1165,7.25337e-05,Safe
1487,1288,7.23205e-05,Safe
1488,1457,7.2219e-05,Safe
1489,1701,7.19751e-05,Safe
1490,1229,7.19599e-05,Safe
1491,1111,7.19113e-05,Safe
1492,931,7.18414e-05,Safe
1493,1388,7.18043e-05,Safe
1494,1392,7.15394e-05,Safe
1495,963,7.14988e-05,Safe
1496,1865,7.13156e-05,Safe
1497,1191,7.1294e-05,Safe
1498,1284,7.11334e-05,Safe
1499,1222,7.10026e-05,Safe
1500,1335,7.09951e-05,Safe
1501,1018,7.09355e-05,Safe
1502,1159,7.08854e-05,Safe
1503,1257,7.08637e-05,Safe
1504,1292,7.07678e-05,Safe
1505,1211,7.05306e-05,Safe
1506,1572,7.04187e-05,Safe
1507,1418,7.03648e-05,Safe
1508,1460,7.01601e-05,Safe
1509,1302,7.00075e-05,Safe
1510,1295,6.96952e-05,Safe
1511,1309,6.96476e-05,Safe
1512,1451,6.95047e-05,Safe
1513,1380,6.94447e-05,Safe
1514,1188,6.94217e-05,Safe
1515,1315,6.93872e-05,Safe
1516,1519,6.93676e-05,Safe
1517,1690,6.93556e-05,Safe
1518,1271,6.93335e-05,Safe
1519,1269,6.90616e-05,Safe
1520,1402,6.90243e-05,Safe
1521,1174,6.90137e-05,Safe
1522,1356,6.87745e-05,Safe
1523,1170,6.87688e-05,Safe
1524,1775,6.82834e-05,Safe
1525,1291,6.80099e-05,Safe
1526,1129,6.77703e-05,Safe
1527,1193,6.77589e-05,Safe
1528,1759,6.76961e-05,Safe
1529,896,6.74839e-05,Safe
1530,1243,6.72613e-05,Safe
1531,1158,6.70806e-05,Safe
1532,1242,6.70654e-05,Safe
1533,1075,6.70107e-05,Safe
1534,1640,6.68867e-05,Safe
1535,1375,6.68516e-05,Safe
1536,1144,6.68272e-05,Safe
1537,1185,6.67725e-05,Safe
1538,1556,6.65305e-05,Safe
1539,1290,6.63094e-05,Safe
1540,1251,6.62459e-05,Safe
1541,1424,6.61857e-05,Safe
1542,1143,6.59761e-05,Safe
1543,1280,6.57667e-05,Safe
1544,1305,6.57667e-05,Safe
1545,1527,6.5743e-05,Safe
1546,1078,6.56874e-05,Safe
1547,1249,6.56463e-05,Safe
1548,1792,6.5569e-05,Safe
1549,1350,6.55515e-05,Safe
1550,3904,6.54368e-05,Safe
1551,1246,6.54153e-05,Safe
1552,1230,6.54121e-05,Safe
1553,3954,6.53724e-05,Safe
1554,1216,6.51895e-05,Safe
1555,957,6.51847e-05,Safe
1556,1232,6.51514e-05,Safe
1557,1285,6.51481e-05,Safe
1558,1214,6.48179e-05,Safe
1559,1172,6.46734e-05,Safe
1560,1221,6.45745e-05,Safe
1561,1014,6.45629e-05,Safe
1562,1133,6.45619e-05,Safe
1563,1127,6.44769e-05,Safe
1564,1874,6.44486e-05,Safe
1565,1278,6.43928e-05,Safe
1566,1267,6.4338e-05,Safe
1567,1289,6.43256e-05,Safe
1568,1323,6.42655e-05,Safe
1569,1074,6.41731e-05,Safe
1570,1627,6.40486e-05,Safe
1571,1194,6.40486e-05,Safe
1572,1166,6.39188e-05,Safe
1573,1212,6.38921e-05,Safe
1574,1279,6.38752e-05,Safe
1575,1481,6.38427e-05,Safe
1576,1099,6.38208e-05,Safe
1577,3278,6.37926e-05,Safe
1578,1316,6.36311e-05,Safe
1579,1579,6.3617e-05,Safe
1580,1489,6.35445e-05,Safe
1581,1209,6.33458e-05,Safe
1582,1607,6.33074e-05,Safe
1583,1364,6.33036e-05,Safe
1584,1312,6.32255e-05,Safe
1585,1245,6.31569e-05,Safe
1586,1458,6.31307e-05,Safe
1587,1207,6.31246e-05,Safe
1588,1517,6.3116e-05,Safe
1589,1381,6.30802e-05,Safe
1590,1363,6.30143e-05,Safe
1591,1450,6.28329e-05,Safe
1592,1297,6.283e-05,Safe
1593,1213,6.27545e-05,Safe
1594,1102,6.26381e-05,Safe
1595,1263,6.25561e-05,Safe
1596,1326,6.25434e-05,Safe
1597,1255,6.25309e-05,Safe
1598,1339,6.24761e-05,Safe
1599,1461,6.23847e-05,Safe
1600,2653,6.22291e-05,Safe
1601,1098,6.21005e-05,Safe
1602,1281,6.19324e-05,Safe
1603,1247,6.19133e-05,Safe
1604,1184,6.18873e-05,Safe
1605,1205,6.18064e-05,Safe
1606,1160,6.16283e-05,Safe
1607,1066,6.16057e-05,Safe
1608,1532,6.15928e-05,Safe
1609,1121,6.15908e-05,Safe
1610,1041,6.15892e-05,Safe
1611,1485,6.15844e-05,Safe
1612,1087,6.15761e-05,Safe
1613,1037,6.14296e-05,Safe
1614,1321,6.13978e-05,Safe
1615,1524,6.1347e-05,Safe
1616,1029,6.12726e-05,Safe
1617,1657,6.11151e-05,Safe
1618,1108,6.10501e-05,Safe
1619,1178,6.09448e-05,Safe
1620,1126,6.09017e-05,Safe
1621,1286,6.0874e-05,Safe
1622,1161,6.07955e-05,Safe
1623,1266,6.0773e-05,Safe
1624,1182,6.07599e-05,Safe
1625,1054,6.07013e-05,Safe
1626,1336,6.06468e-05,Safe
1627,1463,6.05526e-05,Safe
1628,1101,6.05148e-05,Safe
1629,1319,6.0512e-05,Safe
1630,1124,6.04792e-05,Safe
1631,1010,6.04368e-05,Safe
1632,1401,6.01792e-05,Safe
1633,1175,6.01222e-05,Safe
1634,1045,5.986e-05,Safe
1635,1163,5.97796e-05,Safe
1636,1272,5.9776e-05,Safe
1637,1244,5.97278e-05,Safe
1638,1019,5.96468e-05,Safe
1639,1248,5.95567e-05,Safe
1640,1106,5.95198e-05,Safe
1641,1797,5.94488e-05,Safe
1642,1265,5.94084e-05,Safe
1643,1351,5.93229e-05,Safe
1644,1043,5.92553e-05,Safe
1645,1131,5.91516e-05,Safe
1646,1240,5.91479e-05,Safe
1647,1484,5.89385e-05,Safe
1648,3422,5.8884e-05,Safe
1649,1389,5.88835e-05,Safe
1650,1153,5.88218e-05,Safe
1651,1020,5.87674e-05,Safe
1652,1100,5.87183e-05,Safe
1653,1443,5.8609e-05,Safe
1654,1398,5.86074e-05,Safe
1655,1134,5.85869e-05,Safe
1656,1419,5.81375e-05,Safe
1657,1103,5.79727e-05,Safe
1658,904,5.78818e-05,Safe
